scenario,component_type,component_index,component_name,eta_i,eta_j,observed_diag_i,observed_diag_j,observed_offdiag,reported_diag_i,reported_diag_j,reported_offdiag,status,maximum_underestimate_ratio
quadratic_star,module,10,QuadraticWell,0.32141935210742495,,8.270487933906335,,,8.270487933908969,,,covered,0.9999999999996815
quadratic_star,module,11,QuadraticWell,0.39727813560362546,,0.886401434759489,,,0.8864014347599177,,,covered,0.9999999999995163
quadratic_star,coupling,0,QuadraticCoupling,0.47859364217593553,0.3547044224948449,0.2,0.2,0.2,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,1,QuadraticCoupling,0.47859364217593553,0.1234760905319569,0.24000000000041632,0.2400000000007494,0.24000000000058286,0.24,0.24,0.24,covered,1.0000000000031226
quadratic_star,coupling,2,QuadraticCoupling,0.47859364217593553,0.8352239935222316,0.2799999999994449,0.27999999999961145,0.2799999999995282,0.28,0.28,0.28,covered,0.9999999999986122
quadratic_star,coupling,3,QuadraticCoupling,0.47859364217593553,0.10775437357902706,0.15999999999993061,0.16000000000015266,0.16000000000004164,0.16,0.16,0.16,covered,1.0000000000009541
quadratic_star,coupling,4,QuadraticCoupling,0.47859364217593553,0.2248935047675142,0.2,0.2,0.2,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,5,QuadraticCoupling,0.47859364217593553,0.47394750955485615,0.24000000000000435,0.24000000000000435,0.24000000000000435,0.24,0.24,0.24,covered,1.0000000000000182
quadratic_star,coupling,6,QuadraticCoupling,0.47859364217593553,0.8926727835372483,0.2800000000001388,0.28000000000030534,0.28000000000022207,0.28,0.28,0.28,covered,1.0000000000010905
quadratic_star,coupling,7,QuadraticCoupling,0.47859364217593553,0.11246207847724399,0.16000000000027756,0.1600000000004996,0.16000000000038858,0.16,0.16,0.16,covered,1.0000000000031224
quadratic_star,coupling,8,QuadraticCoupling,0.47859364217593553,0.3975403707157682,0.2,0.2,0.2,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,9,QuadraticCoupling,0.47859364217593553,0.32141935210742495,0.24000000000006938,0.24000000000006938,0.24000000000006938,0.24,0.24,0.24,covered,1.000000000000289
quadratic_star,coupling,10,QuadraticCoupling,0.47859364217593553,0.39727813560362546,0.27999999999996533,0.27999999999996533,0.27999999999996533,0.28,0.28,0.28,covered,0.9999999999998761
quadratic_star,module,0,QuadraticWell,0.2535208212335142,,12.000000000022204,,,12.0,,,covered,1.0000000000018503
quadratic_star,module,1,QuadraticWell,0.43651218174985545,,1.866081802124685,,,1.8660818021236707,,,covered,1.0000000000005436
quadratic_star,module,2,QuadraticWell,0.8314687668338552,,3.9285375177345916,,,3.928537517722203,,,covered,1.0000000000031535
quadratic_star,module,3,QuadraticWell,0.7994366082037951,,5.700080888741261,,,5.700080888744489,,,covered,0.9999999999994336
quadratic_star,module,4,QuadraticWell,0.0933023752544156,,0.4210466565042726,,,0.42104665650255857,,,covered,1.0000000000040707
quadratic_star,module,5,QuadraticWell,0.1890180644763025,,0.2901884410180673,,,0.2901884410180938,,,covered,0.9999999999999085
quadratic_star,module,6,QuadraticWell,0.5999633362591437,,0.6109143642324447,,,0.6109143642317917,,,covered,1.000000000001069
quadratic_star,module,7,QuadraticWell,0.7482778107249751,,1.286117252345804,,,1.2861172523459103,,,covered,0.9999999999999173
quadratic_star,module,8,QuadraticWell,0.13809096939818755,,0.2,,,0.2,,,covered,1.0
quadratic_star,module,9,QuadraticWell,0.18208156886832946,,2.7075768448598505,,,2.7075768448525155,,,covered,1.0000000000027092
quadratic_star,module,10,QuadraticWell,0.12941869555308413,,8.270487933917437,,,8.270487933908969,,,covered,1.0000000000010238
quadratic_star,module,11,QuadraticWell,0.6764141676319301,,0.8864014347602461,,,0.8864014347599177,,,covered,1.0000000000003706
quadratic_star,coupling,0,QuadraticCoupling,0.2535208212335142,0.43651218174985545,0.2,0.2,0.2,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,1,QuadraticCoupling,0.2535208212335142,0.8314687668338552,0.23999999999972244,0.23999999999966692,0.23999999999969468,0.24,0.24,0.24,covered,0.9999999999988435
quadratic_star,coupling,2,QuadraticCoupling,0.2535208212335142,0.7994366082037951,0.2799999999994449,0.27999999999961145,0.2799999999995282,0.28,0.28,0.28,covered,0.9999999999986122
quadratic_star,coupling,3,QuadraticCoupling,0.2535208212335142,0.0933023752544156,0.15999999999993061,0.1599999999999792,0.1599999999999549,0.16,0.16,0.16,covered,0.9999999999998699
quadratic_star,coupling,4,QuadraticCoupling,0.2535208212335142,0.1890180644763025,0.2,0.2,0.2,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,5,QuadraticCoupling,0.2535208212335142,0.5999633362591437,0.23999999999972244,0.23999999999966692,0.23999999999969468,0.24,0.24,0.24,covered,0.9999999999988435
quadratic_star,coupling,6,QuadraticCoupling,0.2535208212335142,0.7482778107249751,0.2799999999994449,0.2800000000009992,0.28000000000022207,0.28,0.28,0.28,covered,1.0000000000035685
quadratic_star,coupling,7,QuadraticCoupling,0.2535208212335142,0.13809096939818755,0.15999999999993061,0.15999999999993061,0.15999999999993061,0.16,0.16,0.16,covered,0.9999999999995663
quadratic_star,coupling,8,QuadraticCoupling,0.2535208212335142,0.18208156886832946,0.2,0.2,0.2,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,9,QuadraticCoupling,0.2535208212335142,0.12941869555308413,0.24000000000006938,0.24000000000006938,0.24000000000006938,0.24,0.24,0.24,covered,1.000000000000289
quadratic_star,coupling,10,QuadraticCoupling,0.2535208212335142,0.6764141676319301,0.2800000000001388,0.28000000000030534,0.28000000000022207,0.28,0.28,0.28,covered,1.0000000000010905
quadratic_star,module,0,QuadraticWell,0.967461526101735,,12.0,,,12.0,,,covered,1.0
quadratic_star,module,1,QuadraticWell,0.8352838676160226,,1.8660818021237682,,,1.8660818021236707,,,covered,1.0000000000000522
quadratic_star,module,2,QuadraticWell,0.9413925898739157,,3.928537517712387,,,3.928537517722203,,,covered,0.9999999999975014
quadratic_star,module,3,QuadraticWell,0.6042609493201444,,5.700080888741261,,,5.700080888744489,,,covered,0.9999999999994336
quadratic_star,module,4,QuadraticWell,0.12026310370089081,,0.4210466565028848,,,0.42104665650255857,,,covered,1.000000000000775
quadratic_star,module,5,QuadraticWell,0.4117853210275266,,0.2901884410180673,,,0.2901884410180938,,,covered,0.9999999999999085
quadratic_star,module,6,QuadraticWell,0.0706211458130965,,0.6109143642326768,,,0.6109143642317917,,,covered,1.0000000000014488
quadratic_star,module,7,QuadraticWell,0.6597276308778792,,1.2861172523459774,,,1.2861172523459103,,,covered,1.0000000000000522
quadratic_star,module,8,QuadraticWell,0.801620883446395,,0.19999999999972246,,,0.2,,,covered,0.9999999999986122
quadratic_star,module,9,QuadraticWell,0.07895705805791689,,2.7075768448525057,,,2.7075768448525155,,,covered,0.9999999999999963
quadratic_star,module,10,QuadraticWell,0.962639308575608,,8.270487933918938,,,8.270487933908969,,,covered,1.0000000000012053
quadratic_star,module,11,QuadraticWell,0.8767114946751101,,0.8864014347616339,,,0.8864014347599177,,,covered,1.0000000000019362
quadratic_star,coupling,0,QuadraticCoupling,0.967461526101735,0.8352838676160226,0.19999999999989593,0.19999999999989593,0.19999999999989593,0.2,0.2,0.2,covered,0.9999999999994796
quadratic_star,coupling,1,QuadraticCoupling,0.967461526101735,0.9413925898739157,0.23999999999997051,0.23999999999997051,0.23999999999997051,0.24,0.24,0.24,covered,0.9999999999998772
quadratic_star,coupling,2,QuadraticCoupling,0.967461526101735,0.6042609493201444,0.28000000000030534,0.28000000000030534,0.28000000000030534,0.28,0.28,0.28,covered,1.0000000000010905
quadratic_star,coupling,3,QuadraticCoupling,0.967461526101735,0.12026310370089081,0.15999999999977796,0.1600000000004996,0.16000000000013878,0.16,0.16,0.16,covered,1.0000000000031224
quadratic_star,coupling,4,QuadraticCoupling,0.967461526101735,0.4117853210275266,0.19999999999972246,0.2,0.19999999999986123,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,5,QuadraticCoupling,0.967461526101735,0.0706211458130965,0.23999999999966692,0.2400000000000555,0.2399999999998612,0.24,0.24,0.24,covered,1.0000000000002314
quadratic_star,coupling,6,QuadraticCoupling,0.967461526101735,0.6597276308778792,0.27999999999961145,0.27999999999961145,0.27999999999961145,0.28,0.28,0.28,covered,0.9999999999986122
quadratic_star,coupling,7,QuadraticCoupling,0.967461526101735,0.801620883446395,0.15999999999995143,0.15999999999995143,0.15999999999995143,0.16,0.16,0.16,covered,0.9999999999996965
quadratic_star,coupling,8,QuadraticCoupling,0.967461526101735,0.07895705805791689,0.19999999999972246,0.20000000000027757,0.2,0.2,0.2,0.2,covered,1.0000000000013878
quadratic_star,coupling,9,QuadraticCoupling,0.967461526101735,0.962639308575608,0.24000000000000304,0.24000000000000304,0.24000000000000304,0.24,0.24,0.24,covered,1.0000000000000127
quadratic_star,coupling,10,QuadraticCoupling,0.967461526101735,0.8767114946751101,0.2799999999999584,0.2799999999999584,0.2799999999999584,0.28,0.28,0.28,covered,0.9999999999998513
quadratic_star,module,0,QuadraticWell,0.04823297109410575,,12.00000000007494,,,12.0,,,covered,1.000000000006245
quadratic_star,module,1,QuadraticWell,0.21469440666145037,,1.8660818021135828,,,1.8660818021236707,,,covered,0.9999999999945941
quadratic_star,module,2,QuadraticWell,0.9658164551062706,,3.928537517712387,,,3.928537517722203,,,covered,0.9999999999975014
quadratic_star,module,3,QuadraticWell,0.816862002556875,,5.700080888741261,,,5.700080888744489,,,covered,0.9999999999994336
quadratic_star,module,4,QuadraticWell,0.05895105449659485,,0.42104665650259265,,,0.42104665650255857,,,covered,1.000000000000081
quadratic_star,module,5,QuadraticWell,0.8240135144779037,,0.2901884410182904,,,0.2901884410180938,,,covered,1.0000000000006775
quadratic_star,module,6,QuadraticWell,0.9376472069632641,,0.6109143642317508,,,0.6109143642317917,,,covered,0.9999999999999332
quadratic_star,module,7,QuadraticWell,0.18173708588846088,,1.286117252345777,,,1.2861172523459103,,,covered,0.9999999999998962
quadratic_star,module,8,QuadraticWell,0.3632767131020553,,0.2,,,0.2,,,covered,1.0
quadratic_star,module,9,QuadraticWell,0.08618032862573834,,2.7075768448414035,,,2.7075768448525155,,,covered,0.999999999995896
quadratic_star,module,10,QuadraticWell,0.889207666454704,,8.270487933896733,,,8.270487933908969,,,covered,0.9999999999985206
quadratic_star,module,11,QuadraticWell,0.306305288485055,,0.886401434759489,,,0.8864014347599177,,,covered,0.9999999999995163
quadratic_star,coupling,0,QuadraticCoupling,0.04823297109410575,0.21469440666145037,0.2000000000001388,0.2,0.2000000000000694,0.2,0.2,0.2,covered,1.000000000000694
quadratic_star,coupling,1,QuadraticCoupling,0.04823297109410575,0.9658164551062706,0.23999999999988897,0.23999999999966692,0.23999999999977795,0.24,0.24,0.24,covered,0.9999999999995374
quadratic_star,coupling,2,QuadraticCoupling,0.04823297109410575,0.816862002556875,0.280000000001027,0.27999999999961145,0.2800000000003192,0.28,0.28,0.28,covered,1.0000000000036677
quadratic_star,coupling,3,QuadraticCoupling,0.04823297109410575,0.05895105449659485,0.15999999999999825,0.15999999999999825,0.15999999999999825,0.16,0.16,0.16,covered,0.9999999999999891
quadratic_star,coupling,4,QuadraticCoupling,0.04823297109410575,0.8240135144779037,0.2000000000001388,0.20000000000111023,0.2000000000006245,0.2,0.2,0.2,covered,1.0000000000055511
quadratic_star,coupling,5,QuadraticCoupling,0.04823297109410575,0.9376472069632641,0.23999999999988897,0.23999999999966692,0.23999999999977795,0.24,0.24,0.24,covered,0.9999999999995374
quadratic_star,coupling,6,QuadraticCoupling,0.04823297109410575,0.18173708588846088,0.27999999999998615,0.2800000000001388,0.2800000000000625,0.28,0.28,0.28,covered,1.0000000000004956
quadratic_star,coupling,7,QuadraticCoupling,0.04823297109410575,0.3632767131020553,0.16000000000004164,0.15999999999993061,0.15999999999998613,0.16,0.16,0.16,covered,1.0000000000002602
quadratic_star,coupling,8,QuadraticCoupling,0.04823297109410575,0.08618032862573834,0.19999999999996532,0.20000000000001736,0.19999999999999135,0.2,0.2,0.2,covered,1.0000000000000868
quadratic_star,coupling,9,QuadraticCoupling,0.04823297109410575,0.889207666454704,0.23999999999988897,0.23999999999966692,0.23999999999977795,0.24,0.24,0.24,covered,0.9999999999995374
quadratic_star,coupling,10,QuadraticCoupling,0.04823297109410575,0.306305288485055,0.2800000000003331,0.2800000000001388,0.28000000000023595,0.28,0.28,0.28,covered,1.0000000000011895
quadratic_star,module,0,QuadraticWell,0.2949792904585284,,11.999999999977796,,,12.0,,,covered,0.9999999999981496
quadratic_star,module,1,QuadraticWell,0.04993882304472908,,1.8660818021148777,,,1.8660818021236707,,,covered,0.999999999995288
quadratic_star,module,2,QuadraticWell,0.02895776037636548,,3.9285375177279747,,,3.928537517722203,,,covered,1.0000000000014693
quadratic_star,module,3,QuadraticWell,0.5368878443391094,,5.700080888741261,,,5.700080888744489,,,covered,0.9999999999994336
quadratic_star,module,4,QuadraticWell,0.1139694327635753,,0.4210466565042726,,,0.42104665650255857,,,covered,1.0000000000040707
quadratic_star,module,5,QuadraticWell,0.17200997652002886,,0.2901884410180673,,,0.2901884410180938,,,covered,0.9999999999999085
quadratic_star,module,6,QuadraticWell,0.7171414181142983,,0.6109143642317508,,,0.6109143642317917,,,covered,0.9999999999999332
quadratic_star,module,7,QuadraticWell,0.8487151877315857,,1.2861172523459774,,,1.2861172523459103,,,covered,1.0000000000000522
quadratic_star,module,8,QuadraticWell,0.7845385410848204,,0.20000000000041634,,,0.2,,,covered,1.0000000000020817
quadratic_star,module,9,QuadraticWell,0.9352364477124379,,2.707576844852676,,,2.7075768448525155,,,covered,1.0000000000000593
quadratic_star,module,10,QuadraticWell,0.46708463514003556,,8.270487933908937,,,8.270487933908969,,,covered,0.9999999999999961
quadratic_star,module,11,QuadraticWell,0.5079352527895511,,0.8864014347598992,,,0.8864014347599177,,,covered,0.9999999999999791
quadratic_star,coupling,0,QuadraticCoupling,0.2949792904585284,0.04993882304472908,0.2,0.2000000000001388,0.2000000000000694,0.2,0.2,0.2,covered,1.000000000000694
quadratic_star,coupling,1,QuadraticCoupling,0.2949792904585284,0.02895776037636548,0.24000000000041632,0.24000000000066612,0.24000000000054122,0.24,0.24,0.24,covered,1.0000000000027756
quadratic_star,coupling,2,QuadraticCoupling,0.2949792904585284,0.5368878443391094,0.2800000000001388,0.27999999999961145,0.2799999999998751,0.28,0.28,0.28,covered,1.0000000000004956
quadratic_star,coupling,3,QuadraticCoupling,0.2949792904585284,0.1139694327635753,0.15999999999993061,0.16000000000015266,0.16000000000004164,0.16,0.16,0.16,covered,1.0000000000009541
quadratic_star,coupling,4,QuadraticCoupling,0.2949792904585284,0.17200997652002886,0.2,0.2,0.2,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,5,QuadraticCoupling,0.2949792904585284,0.7171414181142983,0.23999999999972244,0.23999999999966692,0.23999999999969468,0.24,0.24,0.24,covered,0.9999999999988435
quadratic_star,coupling,6,QuadraticCoupling,0.2949792904585284,0.8487151877315857,0.2799999999994449,0.27999999999961145,0.2799999999995282,0.28,0.28,0.28,covered,0.9999999999986122
quadratic_star,coupling,7,QuadraticCoupling,0.2949792904585284,0.7845385410848204,0.15999999999958367,0.16000000000047185,0.16000000000002776,0.16,0.16,0.16,covered,1.000000000002949
quadratic_star,coupling,8,QuadraticCoupling,0.2949792904585284,0.9352364477124379,0.2,0.19999999999972246,0.19999999999986123,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,9,QuadraticCoupling,0.2949792904585284,0.46708463514003556,0.24000000000006938,0.24000000000006938,0.24000000000006938,0.24,0.24,0.24,covered,1.000000000000289
quadratic_star,coupling,10,QuadraticCoupling,0.2949792904585284,0.5079352527895511,0.2800000000001388,0.2799999999999584,0.2800000000000486,0.28,0.28,0.28,covered,1.0000000000004956
quadratic_star,module,0,QuadraticWell,0.39705774715918263,,12.000000000022204,,,12.0,,,covered,1.0000000000018503
quadratic_star,module,1,QuadraticWell,0.051124194414597174,,1.86608180212598,,,1.8660818021236707,,,covered,1.0000000000012375
quadratic_star,module,2,QuadraticWell,0.13427485981040235,,3.928537517723886,,,3.928537517722203,,,covered,1.0000000000004283
quadratic_star,module,3,QuadraticWell,0.3927463157330591,,5.700080888742926,,,5.700080888744489,,,covered,0.9999999999997258
quadratic_star,module,4,QuadraticWell,0.2992493880018953,,0.42104665650299433,,,0.42104665650255857,,,covered,1.000000000001035
quadratic_star,module,5,QuadraticWell,0.8847077039348293,,0.2901884410182904,,,0.2901884410180938,,,covered,1.0000000000006775
quadratic_star,module,6,QuadraticWell,0.7807364283122128,,0.6109143642317508,,,0.6109143642317917,,,covered,0.9999999999999332
quadratic_star,module,7,QuadraticWell,0.4264300615646539,,1.286117252345777,,,1.2861172523459103,,,covered,0.9999999999998962
quadratic_star,module,8,QuadraticWell,0.37529891683356026,,0.2,,,0.2,,,covered,1.0
quadratic_star,module,9,QuadraticWell,0.07435695310327353,,2.7075768448525057,,,2.7075768448525155,,,covered,0.9999999999999963
quadratic_star,module,10,QuadraticWell,0.46986611317213983,,8.27048793390898,,,8.270487933908969,,,covered,1.0000000000000013
quadratic_star,module,11,QuadraticWell,0.49968018760664046,,0.8864014347599227,,,0.8864014347599177,,,covered,1.0000000000000056
quadratic_star,coupling,0,QuadraticCoupling,0.39705774715918263,0.051124194414597174,0.2,0.1999999999994449,0.19999999999972246,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,1,QuadraticCoupling,0.39705774715918263,0.13427485981040235,0.23999999999972244,0.23999999999972244,0.23999999999972244,0.24,0.24,0.24,covered,0.9999999999988435
quadratic_star,coupling,2,QuadraticCoupling,0.39705774715918263,0.3927463157330591,0.2799999999999978,0.2799999999999978,0.2799999999999978,0.28,0.28,0.28,covered,0.9999999999999921
quadratic_star,coupling,3,QuadraticCoupling,0.39705774715918263,0.2992493880018953,0.1600000000001041,0.1600000000001041,0.1600000000001041,0.16,0.16,0.16,covered,1.0000000000006506
quadratic_star,coupling,4,QuadraticCoupling,0.39705774715918263,0.8847077039348293,0.2,0.20000000000041634,0.20000000000020818,0.2,0.2,0.2,covered,1.0000000000020817
quadratic_star,coupling,5,QuadraticCoupling,0.39705774715918263,0.7807364283122128,0.24000000000041632,0.2400000000003608,0.24000000000038857,0.24,0.24,0.24,covered,1.0000000000017348
quadratic_star,coupling,6,QuadraticCoupling,0.39705774715918263,0.4264300615646539,0.27999999999996533,0.27999999999996533,0.27999999999996533,0.28,0.28,0.28,covered,0.9999999999998761
quadratic_star,coupling,7,QuadraticCoupling,0.39705774715918263,0.37529891683356026,0.15999999999999567,0.15999999999999567,0.15999999999999567,0.16,0.16,0.16,covered,0.9999999999999729
quadratic_star,coupling,8,QuadraticCoupling,0.39705774715918263,0.07435695310327353,0.2,0.19999999999958368,0.19999999999979184,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,9,QuadraticCoupling,0.39705774715918263,0.46986611317213983,0.24000000000006938,0.24000000000006938,0.24000000000006938,0.24,0.24,0.24,covered,1.000000000000289
quadratic_star,coupling,10,QuadraticCoupling,0.39705774715918263,0.49968018760664046,0.2800000000001388,0.2800000000001388,0.2800000000001388,0.28,0.28,0.28,covered,1.0000000000004956
quadratic_star,module,0,QuadraticWell,0.6060912323547063,,12.0,,,12.0,,,covered,1.0
quadratic_star,module,1,QuadraticWell,0.15853109208957647,,1.866081802124685,,,1.8660818021236707,,,covered,1.0000000000005436
quadratic_star,module,2,QuadraticWell,0.18553164521682816,,3.9285375177211104,,,3.928537517722203,,,covered,0.9999999999997219
quadratic_star,module,3,QuadraticWell,0.9487206891442671,,5.700080888741261,,,5.700080888744489,,,covered,0.9999999999994336
quadratic_star,module,4,QuadraticWell,0.5635672412005317,,0.42104665650255607,,,0.42104665650255857,,,covered,0.9999999999999941
quadratic_star,module,5,QuadraticWell,0.19698405344569048,,0.2901884410180673,,,0.2901884410180938,,,covered,0.9999999999999085
quadratic_star,module,6,QuadraticWell,0.7223027922903671,,0.6109143642317508,,,0.6109143642317917,,,covered,0.9999999999999332
quadratic_star,module,7,QuadraticWell,0.7923214380067886,,1.2861172523459774,,,1.2861172523459103,,,covered,1.0000000000000522
quadratic_star,module,8,QuadraticWell,0.9647009063105663,,0.19999999999972246,,,0.2,,,covered,0.9999999999986122
quadratic_star,module,9,QuadraticWell,0.19907834055539922,,2.7075768448487483,,,2.7075768448525155,,,covered,0.9999999999986087
quadratic_star,module,10,QuadraticWell,0.6843164832936546,,8.270487933907836,,,8.270487933908969,,,covered,0.999999999999863
quadratic_star,module,11,QuadraticWell,0.4951905402465854,,0.8864014347599227,,,0.8864014347599177,,,covered,1.0000000000000056
quadratic_star,coupling,0,QuadraticCoupling,0.6060912323547063,0.15853109208957647,0.19999999999972246,0.2,0.19999999999986123,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,1,QuadraticCoupling,0.6060912323547063,0.18553164521682816,0.2400000000003608,0.24000000000041632,0.24000000000038857,0.24,0.24,0.24,covered,1.0000000000017348
quadratic_star,coupling,2,QuadraticCoupling,0.6060912323547063,0.9487206891442671,0.27999999999961145,0.27999999999961145,0.27999999999961145,0.28,0.28,0.28,covered,0.9999999999986122
quadratic_star,coupling,3,QuadraticCoupling,0.6060912323547063,0.5635672412005317,0.15999999999999479,0.15999999999999479,0.15999999999999479,0.16,0.16,0.16,covered,0.9999999999999674
quadratic_star,coupling,4,QuadraticCoupling,0.6060912323547063,0.19698405344569048,0.20000000000041634,0.2,0.20000000000020818,0.2,0.2,0.2,covered,1.0000000000020817
quadratic_star,coupling,5,QuadraticCoupling,0.6060912323547063,0.7223027922903671,0.24000000000001387,0.24000000000001387,0.24000000000001387,0.24,0.24,0.24,covered,1.0000000000000577
quadratic_star,coupling,6,QuadraticCoupling,0.6060912323547063,0.7923214380067886,0.2799999999999584,0.2799999999999584,0.2799999999999584,0.28,0.28,0.28,covered,0.9999999999998513
quadratic_star,coupling,7,QuadraticCoupling,0.6060912323547063,0.9647009063105663,0.15999999999977796,0.15999999999977796,0.15999999999977796,0.16,0.16,0.16,covered,0.9999999999986122
quadratic_star,coupling,8,QuadraticCoupling,0.6060912323547063,0.19907834055539922,0.20000000000041634,0.2,0.20000000000020818,0.2,0.2,0.2,covered,1.0000000000020817
quadratic_star,coupling,9,QuadraticCoupling,0.6060912323547063,0.6843164832936546,0.24000000000001387,0.24000000000001387,0.24000000000001387,0.24,0.24,0.24,covered,1.0000000000000577
quadratic_star,coupling,10,QuadraticCoupling,0.6060912323547063,0.4951905402465854,0.2799999999999584,0.27999999999996533,0.27999999999996183,0.28,0.28,0.28,covered,0.9999999999998761
quadratic_star,module,0,QuadraticWell,0.09245698490156613,,11.999999999994449,,,12.0,,,covered,0.9999999999995374
quadratic_star,module,1,QuadraticWell,0.22042080465073696,,1.866081802124685,,,1.8660818021236707,,,covered,1.0000000000005436
quadratic_star,module,2,QuadraticWell,0.2539240179180673,,3.928537517722498,,,3.928537517722203,,,covered,1.0000000000000753
quadratic_star,module,3,QuadraticWell,0.5861731471819905,,5.700080888741261,,,5.700080888744489,,,covered,0.9999999999994336
quadratic_star,module,4,QuadraticWell,0.5343800145608925,,0.42104665650255607,,,0.42104665650255857,,,covered,0.9999999999999941
quadratic_star,module,5,QuadraticWell,0.23495872748171082,,0.2901884410180673,,,0.2901884410180938,,,covered,0.9999999999999085
quadratic_star,module,6,QuadraticWell,0.17628628051557585,,0.610914364231829,,,0.6109143642317917,,,covered,1.000000000000061
quadratic_star,module,7,QuadraticWell,0.770711114140191,,1.2861172523458908,,,1.2861172523459103,,,covered,0.9999999999999848
quadratic_star,module,8,QuadraticWell,0.40839473944874605,,0.2,,,0.2,,,covered,1.0
quadratic_star,module,9,QuadraticWell,0.7575828407152347,,2.707576844852676,,,2.7075768448525155,,,covered,1.0000000000000593
quadratic_star,module,10,QuadraticWell,0.810907673052079,,8.270487933918938,,,8.270487933908969,,,covered,1.0000000000012053
quadratic_star,module,11,QuadraticWell,0.05047429874340928,,0.8864014347573285,,,0.8864014347599177,,,covered,0.9999999999970789
quadratic_star,coupling,0,QuadraticCoupling,0.09245698490156613,0.22042080465073696,0.19999999999993062,0.2,0.19999999999996532,0.2,0.2,0.2,covered,1.0
quadratic_star,coupling,1,QuadraticCoupling,0.09245698490156613,0.2539240179180673,0.2400000000000555,0.24000000000006938,0.24000000000006244,0.24,0.24,0.24,covered,1.000000000000289
quadratic_star,coupling,2,QuadraticCoupling,0.09245698490156613,0.5861731471819905,0.28000000000122127,0.27999999999961145,0.28000000000041636,0.28,0.28,0.28,covered,1.0000000000043616
quadratic_star,coupling,3,QuadraticCoupling,0.09245698490156613,0.5343800145608925,0.1600000000004996,0.15999999999977796,0.16000000000013878,0.16,0.16,0.16,covered,1.0000000000031224
quadratic_star,coupling,4,QuadraticCoupling,0.09245698490156613,0.23495872748171082,0.2000000000001041,0.2,0.20000000000005205,0.2,0.2,0.2,covered,1.0000000000005205
quadratic_star,coupling,5,QuadraticCoupling,0.09245698490156613,0.17628628051557585,0.2400000000000555,0.24000000000006938,0.24000000000006244,0.24,0.24,0.24,covered,1.000000000000289
quadratic_star,coupling,6,QuadraticCoupling,0.09245698490156613,0.770711114140191,0.2799999999998335,0.27999999999961145,0.27999999999972247,0.28,0.28,0.28,covered,0.9999999999994053
quadratic_star,coupling,7,QuadraticCoupling,0.09245698490156613,0.40839473944874605,0.1600000000004996,0.16000000000027756,0.16000000000038858,0.16,0.16,0.16,covered,1.0000000000031224
quadratic_star,coupling,8,QuadraticCoupling,0.09245698490156613,0.7575828407152347,0.20000000000027757,0.19999999999972246,0.2,0.2,0.2,0.2,covered,1.0000000000013878
quadratic_star,coupling,9,QuadraticCoupling,0.09245698490156613,0.810907673052079,0.2400000000000555,0.23999999999966692,0.2399999999998612,0.24,0.24,0.24,covered,1.0000000000002314
quadratic_star,coupling,10,QuadraticCoupling,0.09245698490156613,0.05047429874340928,0.28000000000000697,0.27999999999998615,0.2799999999999966,0.28,0.28,0.28,covered,1.0000000000000249
quadratic_star,module,0,QuadraticWell,0.1306937688864633,,11.999999999977796,,,12.0,,,covered,0.9999999999981496
quadratic_star,module,1,QuadraticWell,0.6684683826407185,,1.8660818021239416,,,1.8660818021236707,,,covered,1.0000000000001452
quadratic_star,module,2,QuadraticWell,0.7133875249392745,,3.9285375177234894,,,3.928537517722203,,,covered,1.0000000000003275
quadratic_star,module,3,QuadraticWell,0.32082921336496306,,5.700080888745702,,,5.700080888744489,,,covered,1.0000000000002127
quadratic_star,module,4,QuadraticWell,0.8076469030928959,,0.42104665650255607,,,0.42104665650255857,,,covered,0.9999999999999941
quadratic_star,module,5,QuadraticWell,0.06330383677954543,,0.29018844101847,,,0.2901884410180938,,,covered,1.0000000000012963
quadratic_star,module,6,QuadraticWell,0.0530986845508125,,0.6109143642322529,,,0.6109143642317917,,,covered,1.000000000000755
quadratic_star,module,7,QuadraticWell,0.816667407786459,,1.2861172523459774,,,1.2861172523459103,,,covered,1.0000000000000522
quadratic_star,module,8,QuadraticWell,0.16699468214260188,,0.2,,,0.2,,,covered,1.0
quadratic_star,module,9,QuadraticWell,0.26477317618843255,,2.7075768448542994,,,2.7075768448525155,,,covered,1.0000000000006588
quadratic_star,module,10,QuadraticWell,0.9576796590405018,,8.270487933918938,,,8.270487933908969,,,covered,1.0000000000012053
quadratic_star,module,11,QuadraticWell,0.4615131163700477,,0.8864014347598359,,,0.8864014347599177,,,covered,0.9999999999999077
quadratic_star,coupling,0,QuadraticCoupling,0.1306937688864633,0.6684683826407185,0.2,0.20000000000041634,0.20000000000020818,0.2,0.2,0.2,covered,1.0000000000020817
