mode,seed,steps,dimension,noise_magnitude,escaped,escape_accepted_step,maximum_escape_coordinate,final_escape_coordinate,energy_initial,energy_final,energy_drop,accepted_steps,rejected_steps
precision_orthogonal,54,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,55,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,56,40,8,0.55,1,1,0.6776875351042404,0.6776875351042404,0.1,0.09845345905448752,0.0015465409455124868,1,39
precision_orthogonal,57,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,58,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,59,40,8,0.55,1,1,0.6873847965584439,0.6873847965584439,0.1,0.09317568222573597,0.006824317774264038,1,39
precision_orthogonal,60,40,8,0.55,1,1,0.7227739331145009,0.7227739331145009,0.1,0.09866405747832865,0.0013359425216713516,1,39
precision_orthogonal,61,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,62,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,63,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,64,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,65,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,66,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,67,40,8,0.55,1,1,0.6635965470645835,0.6635965470645835,0.1,0.09901524260554417,0.0009847573944558319,1,39
precision_orthogonal,68,40,8,0.55,1,1,0.7389368208280034,0.7389368208280034,0.1,0.05772174531106751,0.042278254688932496,1,39
precision_orthogonal,69,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,70,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,71,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,72,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,73,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,74,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,75,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,76,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,77,40,8,0.55,1,1,0.7071482478791766,0.7071482478791766,0.1,0.09177721449487065,0.008222785505129351,1,39
precision_orthogonal,78,40,8,0.55,1,1,0.7073752915122551,0.7073752915122551,0.1,0.08751027647985457,0.012489723520145435,1,39
precision_orthogonal,79,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,80,40,8,0.55,1,1,0.7497652562816541,0.7497652562816541,0.1,0.06855219732715186,0.03144780267284815,1,39
precision_orthogonal,81,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,82,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,83,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,84,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,85,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,86,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,87,40,8,0.55,1,1,0.6874847700265336,0.6874847700265336,0.1,0.08222766964794977,0.01777233035205024,1,39
precision_orthogonal,88,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,89,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,90,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,91,40,8,0.55,1,1,0.7124328400928037,0.7124328400928037,0.1,0.08317927539816893,0.01682072460183108,1,39
precision_orthogonal,92,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,93,40,8,0.55,1,1,0.7282087600259677,0.7282087600259677,0.1,0.07002684968012986,0.029973150319870148,1,39
precision_orthogonal,94,40,8,0.55,1,1,0.7228103725141091,0.7228103725141091,0.1,0.0713903458658267,0.02860965413417331,1,39
precision_orthogonal,95,40,8,0.55,1,1,0.7073363898093825,0.7073363898093825,0.1,0.07471316081442136,0.02528683918557864,1,39
precision_orthogonal,96,40,8,0.55,1,1,0.7332293288195171,0.7332293288195171,0.1,0.09339685708048527,0.0066031429195147345,1,39
precision_orthogonal,97,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,98,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,99,40,8,0.55,1,1,0.7281737225443681,0.7281737225443681,0.1,0.08094364206951637,0.01905635793048363,1,39
precision_orthogonal,100,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,101,40,8,0.55,1,1,0.7498634047757484,0.7498634047757484,0.1,0.040133014281201335,0.05986698571879867,1,39
precision_orthogonal,102,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,103,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,104,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,105,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,106,40,8,0.55,1,1,0.7496845441088837,0.7496845441088837,0.1,0.06568364061335023,0.03431635938664977,1,39
precision_orthogonal,107,40,8,0.55,1,1,0.7282028330849157,0.7282028330849157,0.1,0.06356704419813143,0.036432955801868575,1,39
precision_orthogonal,108,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,109,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,110,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,111,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,112,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,113,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,114,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,115,40,8,0.55,1,1,0.7023072658578211,0.7023072658578211,0.1,0.09057166232267706,0.009428337677322943,1,39
precision_orthogonal,116,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,117,40,8,0.55,1,1,0.7023696594111493,0.7023696594111493,0.1,0.06957869395223117,0.03042130604776884,1,39
precision_orthogonal,118,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,119,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,120,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,121,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,122,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,123,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,124,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,125,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,126,40,8,0.55,1,1,0.6777126154776698,0.6777126154776698,0.1,0.0998371016848197,0.00016289831518030706,1,39
precision_orthogonal,127,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,128,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,129,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,130,40,8,0.55,1,1,0.7122043047454165,0.7122043047454165,0.1,0.09792061574580926,0.0020793842541907415,1,39
precision_orthogonal,131,40,8,0.55,1,1,0.7124952574812007,0.7124952574812007,0.1,0.08144637775037215,0.018553622249627852,1,39
precision_orthogonal,132,40,8,0.55,1,1,0.7282676550067897,0.7282676550067897,0.1,0.04667291128770932,0.053327088712290686,1,39
precision_orthogonal,133,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,134,40,8,0.55,1,1,0.7334281145720125,0.7334281145720125,0.1,0.08732221256774576,0.012677787432254242,1,39
precision_orthogonal,135,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,136,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,137,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,138,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,139,40,8,0.55,1,1,0.7499176401216499,0.7499176401216499,0.1,0.044017201221717116,0.05598279877828289,1,39
precision_orthogonal,140,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,141,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,142,40,8,0.55,1,1,0.7441648684069921,0.7441648684069921,0.1,0.08283778626154631,0.017162213738453697,1,39
precision_orthogonal,143,40,8,0.55,1,1,0.7073225082416681,0.7073225082416681,0.1,0.0957343827078864,0.00426561729211361,1,39
precision_orthogonal,144,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,145,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,146,40,8,0.55,1,1,0.7498467369911987,0.7498467369911987,0.1,0.052927356448021885,0.04707264355197812,1,39
precision_orthogonal,147,40,8,0.55,1,1,0.697317745195966,0.697317745195966,0.1,0.07430294602726095,0.025697053972739053,1,39
precision_orthogonal,148,40,8,0.55,1,1,0.7228791470153701,0.7228791470153701,0.1,0.06647689952583719,0.03352310047416282,1,39
precision_orthogonal,149,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,150,40,8,0.55,1,1,0.7124693529814892,0.7124693529814892,0.1,0.0976754629893817,0.0023245370106182994,1,39
precision_orthogonal,151,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,152,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,153,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,154,40,8,0.55,1,1,0.7499545401088805,0.7499545401088805,0.1,0.03719622533334448,0.06280377466665552,1,39
precision_orthogonal,155,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,156,40,8,0.55,1,1,0.7228487906410341,0.7228487906410341,0.1,0.07037976461136933,0.029620235388630678,1,39
precision_orthogonal,157,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,158,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,159,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,160,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,161,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,162,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,163,40,8,0.55,1,1,0.7176546601649261,0.7176546601649261,0.1,0.07193074364864464,0.028069256351355362,1,39
precision_orthogonal,164,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,165,40,8,0.55,1,1,0.687369755590634,0.687369755590634,0.1,0.09383530182553108,0.006164698174468922,1,39
precision_orthogonal,166,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,167,40,8,0.55,1,1,0.7387014860393757,0.7387014860393757,0.1,0.08356437976745155,0.01643562023254845,1,39
precision_orthogonal,168,40,8,0.55,1,1,0.7023014412977611,0.7023014412977611,0.1,0.08384132697105076,0.016158673028949244,1,39
precision_orthogonal,169,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,170,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,171,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,172,40,8,0.55,1,1,0.7175195282368871,0.7175195282368871,0.1,0.08086599224143468,0.01913400775856533,1,39
precision_orthogonal,173,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,174,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,175,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,176,40,8,0.55,1,1,0.6729448981537094,0.6729448981537094,0.1,0.09767968588854413,0.002320314111455876,1,39
precision_orthogonal,177,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,178,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,179,40,8,0.55,1,1,0.7125268449783095,0.7125268449783095,0.1,0.067390631759809,0.032609368240191006,1,39
precision_orthogonal,180,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,181,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,182,40,8,0.55,1,1,0.7174218954723026,0.7174218954723026,0.1,0.0917953258110047,0.0082046741889953,1,39
precision_orthogonal,183,40,8,0.55,1,1,0.6973533567673214,0.6973533567673214,0.1,0.06946792301705258,0.030532076982947423,1,39
precision_orthogonal,184,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,185,40,8,0.55,1,1,0.7281607835853758,0.7281607835853758,0.1,0.06506050855745293,0.03493949144254707,1,39
precision_orthogonal,186,40,8,0.55,1,1,0.7496889438537677,0.7496889438537677,0.1,0.08358035151767468,0.016419648482325327,1,39
precision_orthogonal,187,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,188,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,189,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,190,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,191,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,192,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,193,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,194,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,195,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,196,40,8,0.55,1,1,0.7227469225628154,0.7227469225628154,0.1,0.0980585218021609,0.0019414781978391027,1,39
precision_orthogonal,197,40,8,0.55,1,1,0.738950692584259,0.738950692584259,0.1,0.05384538156625129,0.04615461843374872,1,39
precision_orthogonal,198,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
precision_orthogonal,199,40,8,0.55,0,,0.2,0.2,0.1,0.1,0.0,0,40
